"id","name","title","addedDate","lastUpdated","bdr","company","category","status","value","probability","expectedCloseDate","link","phone","notes","email","leadId","callDate","parentId","isSublist","sublistName","sortOrder","agreementDate","partnerListDueDate","partnerListSentDate","firstSaleDate","partnerListSize","totalSalesFromList"
"8126","Miss Elena Crooks","Lead Marketing Officer","2025-08-06 11:54:46.982","2025-08-06 11:54:46.982","Gary Smith","Performance Specialists","Partner_Contacts","Interested",,"60",,,"(465) 293-1509 x01888","Partner from NextGen Technologies (Consulting) network. Expressed interest in Profile Package.","Vena4@yahoo.com",,,"7699","false",,"6",,,,,,
"8127","Carroll O'Reilly","Chief Research Representative","2025-08-08 15:24:09.056","2025-08-08 15:24:09.056","Gary Smith","Achievement Partners","Partner_Contacts","Follow-up Required",,"20",,,"1-218-973-7058 x892","Partner from NextGen Technologies (Consulting) network. Showed initial interest, follow-up scheduled.","Shanny.Mitchell@hotmail.com",,,"7699","false",,"7",,,,,,
"8128","Jessica Cummerata V","Future Accounts Director","2025-08-06 11:04:23.214","2025-08-06 11:04:23.214","Gary Smith","Superior Solutions","Partner_Contacts","Follow-up Required",,"20",,,"(706) 377-9187 x7743","Partner from NextGen Technologies (Consulting) network. Showed initial interest, follow-up scheduled.","Sigmund.Hilpert53@yahoo.com",,,"7699","false",,"8",,,,,,
"8129","Laurence Conroy","Global Implementation Strategist","2025-08-07 14:13:45.019","2025-08-07 14:13:45.019","Gary Smith","Breakthrough Media","Partner_Contacts","Follow-up Required",,"20",,,"841-580-5349 x9195","Partner from NextGen Technologies (Consulting) network. Showed initial interest, follow-up scheduled.","Haskell.Stamm46@hotmail.com",,,"7699","false",,"9",,,,,,
"8130","Darin Schuppe III","Global Infrastructure Manager","2025-08-07 14:24:22.521","2025-08-07 14:24:22.521","Gary Smith","Premium Services","Partner_Contacts","Not Responsive",,"20",,,"1-970-646-0459","Partner from NextGen Technologies (Consulting) network. No response after multiple attempts.","Bryana.Metz-Denesik@gmail.com",,,"7699","false",,"10",,,,,,
"8131","Jaime Quitzon","Customer Accountability Manager","2025-08-06 13:49:05.489","2025-08-06 13:49:05.489","Gary Smith","Growth Accelerators","Partner_Contacts","Proposal Sent",,"80",,,"1-861-775-2706","Partner from NextGen Technologies (Consulting) network. Premium Package proposal sent, awaiting response.","Garrett_Kutch@hotmail.com",,,"7699","false",,"11",,,,,,
"8132","Kathleen Senger","International Brand Coordinator","2025-08-05 10:21:21.133","2025-08-05 13:53:54.829","Mark Cawston","Success Drivers","Partner_Contacts","Sold","6713.745678689936","100",,,"968.756.6811","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £6714","Efren_Bayer70@gmail.com",,,"7753","false",,"1",,,,"2025-08-06 13:43:50.661",,
"8133","Mable Hessel","Lead Program Liaison","2025-08-04 15:38:31.593","2025-08-05 13:53:54.84","Mark Cawston","Market Champions","Partner_Contacts","Sold","2185.244930524679","100",,,"952-425-4825","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £2185","Mckayla34@hotmail.com",,,"7753","false",,"2",,,,"2025-08-05 10:58:41.505",,
"8134","Carolyn Gulgowski","Dynamic Markets Technician","2025-08-04 08:43:58.962","2025-08-05 13:53:54.853","Mark Cawston","Excellence Marketing","Partner_Contacts","Sold","5362.564804823267","100",,,"1-737-770-0179 x33656","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £5363","Evie86@gmail.com",,,"7753","false",,"3",,,,"2025-08-04 08:42:47.907",,
"8135","Dr. Vanessa Wyman","Principal Metrics Supervisor","2025-08-04 09:58:27.316","2025-08-05 13:53:54.874","Mark Cawston","Growth Marketing","Partner_Contacts","Sold","7765.359157652673","100",,,"(491) 230-8009 x58574","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £7765","Abbigail11@hotmail.com",,,"7753","false",,"4",,,,"2025-08-07 09:27:09.382",,
"8136","Sherry Rowe","Customer Infrastructure Representative","2025-08-05 09:08:59.617","2025-08-05 09:08:59.617","Mark Cawston","Growth Accelerators","Partner_Contacts","Proposal Sent",,"80",,,"329.396.0675 x031","Partner from Strategic Partners (Consulting) network. Professional Package proposal sent, awaiting response.","Lane.Hessel45@hotmail.com",,,"7753","false",,"5",,,,,,
"8137","Kay Morissette","Forward Marketing Agent","2025-08-04 16:37:37.969","2025-08-04 16:37:37.969","Mark Cawston","Advantage Marketing","Partner_Contacts","Follow-up Required",,"20",,,"(358) 976-9763","Partner from Strategic Partners (Consulting) network. Showed initial interest, follow-up scheduled.","Haven.Hyatt31@yahoo.com",,,"7753","false",,"6",,,,,,
"8138","Miss Wendy Grady","Product Implementation Associate","2025-08-06 08:50:06.258","2025-08-06 08:50:06.258","Mark Cawston","Elite Digital","Partner_Contacts","Not Responsive",,"20",,,"896.556.4361","Partner from Strategic Partners (Consulting) network. No response after multiple attempts.","Shawn_Anderson34@gmail.com",,,"7753","false",,"7",,,,,,
"8139","Leon Fritsch","Principal Configuration Designer","2025-08-05 12:44:33.845","2025-08-05 12:44:33.845","Mark Cawston","Industry Leaders","Partner_Contacts","Follow-up Required",,"20",,,"284.469.7300","Partner from Strategic Partners (Consulting) network. Showed initial interest, follow-up scheduled.","Astrid78@yahoo.com",,,"7753","false",,"8",,,,,,
"8140","Micheal Von Jr.","Chief Directives Officer","2025-08-04 09:33:50.074","2025-08-04 09:33:50.074","Mark Cawston","First Class Media","Partner_Contacts","Not Responsive",,"20",,,"498-919-4958 x384","Partner from Strategic Partners (Consulting) network. No response after multiple attempts.","Carlo90@yahoo.com",,,"7753","false",,"9",,,,,,
"8141","Katie Hodkiewicz III","Forward Research Supervisor","2025-08-06 09:22:45.759","2025-08-06 09:22:45.759","Mark Cawston","Market Champions","Partner_Contacts","Proposal Sent",,"80",,,"649.322.0052 x2311","Partner from Strategic Partners (Consulting) network. Media Package proposal sent, awaiting response.","Amber33@hotmail.com",,,"7753","false",,"10",,,,,,
"8142","Theresa Hudson","Regional Usability Associate","2025-08-04 15:50:05.291","2025-08-04 15:50:05.291","Mark Cawston","Dynamic Media","Partner_Contacts","Proposal Sent",,"80",,,"766.977.7235","Partner from Strategic Partners (Consulting) network. Starter Package proposal sent, awaiting response.","Jason2@gmail.com",,,"7753","false",,"11",,,,,,
"8143","Ms. Jody Romaguera","Principal Accounts Assistant","2025-08-05 11:57:10.466","2025-08-05 11:57:10.466","Mark Cawston","Peak Performance","Partner_Contacts","Not Responsive",,"20",,,"(644) 376-2168 x45135","Partner from Strategic Partners (Consulting) network. No response after multiple attempts.","Tressie_Larkin68@gmail.com",,,"7753","false",,"12",,,,,,
"8144","Everett Breitenberg","International Paradigm Administrator","2025-08-04 08:31:19.01","2025-08-04 08:31:19.01","Mark Cawston","Digital Solutions Group","Partner_Contacts","Follow-up Required",,"20",,,"(999) 694-2991 x3527","Partner from Strategic Partners (Consulting) network. Showed initial interest, follow-up scheduled.","Dangelo87@yahoo.com",,,"7753","false",,"13",,,,,,
"8145","Sue Cruickshank","Dynamic Marketing Designer","2025-08-06 13:00:34.692","2025-08-06 13:00:34.692","Mark Cawston","Peak Performance","Partner_Contacts","Follow-up Required",,"20",,,"1-976-817-6469 x7121","Partner from Strategic Partners (Consulting) network. Showed initial interest, follow-up scheduled.","Rachelle18@hotmail.com",,,"7753","false",,"14",,,,,,
"8146","Mabel McCullough","Corporate Intranet Developer","2025-08-05 11:53:19.552","2025-08-05 11:53:19.552","Mark Cawston","Strategic Media Co","Partner_Contacts","Proposal Sent",,"80",,,"(843) 768-1639 x439","Partner from Strategic Partners (Consulting) network. Premium Package proposal sent, awaiting response.","Mallory.Ledner@yahoo.com",,,"7753","false",,"15",,,,,,
"8147","Harriet Yost V","International Data Associate","2025-08-11 09:49:34.916","2025-08-05 13:53:54.887","Mark Cawston","Achievement Partners","Partner_Contacts","Sold","6891.004608555725","100",,,"(263) 379-8135 x976","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £6891","Thora_Bailey0@hotmail.com",,,"7756","false",,"1",,,,"2025-08-12 13:45:06.919",,
"8148","Kent Kilback","Lead Implementation Technician","2025-08-12 15:26:27.826","2025-08-05 13:53:54.909","Mark Cawston","Strategic Media Co","Partner_Contacts","Sold","6060.919159299929","100",,,"(585) 513-8136","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £6061","Daryl_McClure-Murazik@yahoo.com",,,"7756","false",,"2",,,,"2025-08-13 13:06:12.208",,
"8149","Merle Pouros","Forward Research Strategist","2025-08-08 09:16:23.919","2025-08-05 13:53:54.922","Mark Cawston","Advantage Marketing","Partner_Contacts","Sold","8606.778834065404","100",,,"1-236-573-2673 x726","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £8607","Emmitt65@yahoo.com",,,"7756","false",,"3",,,,"2025-08-12 15:16:21.822",,
"8150","Mr. Grady Collins","Global Interactions Consultant","2025-08-07 08:44:24.135","2025-08-07 08:44:24.135","Mark Cawston","Revenue Generators","Partner_Contacts","Proposal Sent",,"80",,,"694.729.6423","Partner from Global Systems Inc (Education) network. Profile Package proposal sent, awaiting response.","Jovany16@hotmail.com",,,"7756","false",,"4",,,,,,
"8151","Jay Dicki","Lead Factors Supervisor","2025-08-11 10:16:53.996","2025-08-11 10:16:53.996","Mark Cawston","Excellence Marketing","Partner_Contacts","Interested",,"60",,,"955-585-8102 x53414","Partner from Global Systems Inc (Education) network. Expressed interest in Media Package.","Myriam_Mraz96@hotmail.com",,,"7756","false",,"5",,,,,,
"8152","Jaime Hegmann","Product Metrics Technician","2025-08-14 08:39:37.444","2025-08-14 08:39:37.444","Mark Cawston","Creative Agency Hub","Partner_Contacts","Not Responsive",,"20",,,"(787) 861-8816 x3984","Partner from Global Systems Inc (Education) network. No response after multiple attempts.","Jacinthe_Okuneva@yahoo.com",,,"7756","false",,"6",,,,,,
"8153","Kerry Vandervort PhD","District Division Analyst","2025-08-11 09:22:19.912","2025-08-11 09:22:19.912","Mark Cawston","Media Partners Ltd","Partner_Contacts","Interested",,"60",,,"(709) 368-6295 x34475","Partner from Global Systems Inc (Education) network. Expressed interest in Media Package.","Alisa2@yahoo.com",,,"7756","false",,"7",,,,,,
"8154","Elvira Swaniawski","Lead Research Liaison","2025-08-14 12:20:21.351","2025-08-14 12:20:21.351","Mark Cawston","Performance Specialists","Partner_Contacts","Follow-up Required",,"20",,,"493.398.2227 x824","Partner from Global Systems Inc (Education) network. Showed initial interest, follow-up scheduled.","Declan87@hotmail.com",,,"7756","false",,"8",,,,,,
"8155","Yvette Jacobi","Forward Communications Producer","2025-08-07 13:29:13.294","2025-08-07 13:29:13.294","Mark Cawston","Peak Performance","Partner_Contacts","Proposal Sent",,"80",,,"1-822-683-6452 x361","Partner from Global Systems Inc (Education) network. Starter Package proposal sent, awaiting response.","Gust71@gmail.com",,,"7756","false",,"9",,,,,,
"8156","Madeline Ondricka Jr.","Legacy Marketing Architect","2025-08-11 10:28:02.47","2025-08-05 14:07:15.098","Mark Cawston","Performance Specialists","Partner_Contacts","Not Responsive",,"20",,,"1-229-871-8761 x0799","Partner from Global Systems Inc (Education) network. No response after multiple attempts.","Eliseo_Shields@yahoo.com",,,"7756","false",,"10",,,,,,
"8157","Kevin Medhurst","Dynamic Implementation Strategist","2025-08-11 15:38:51.203","2025-08-11 15:38:51.203","Mark Cawston","Results Focused","Partner_Contacts","Proposal Sent",,"80",,,"(445) 681-4237","Partner from Global Systems Inc (Education) network. Premium Package proposal sent, awaiting response.","Mireya96@gmail.com",,,"7756","false",,"11",,,,,,
"8158","Forrest Parker","Senior Configuration Orchestrator","2025-08-08 13:43:15.07","2025-08-05 13:53:54.933","Adel Mhiri","Growth Marketing","Partner_Contacts","Sold","7948.406565735169","100",,,"1-379-630-2867 x17767","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £7948","Humberto.Schiller@yahoo.com",,,"7772","false",,"1",,,,"2025-08-11 09:02:10.824",,
"8159","Latoya Howell IV","Human Infrastructure Supervisor","2025-08-08 09:45:15.656","2025-08-05 13:53:54.947","Adel Mhiri","Expert Solutions Ltd","Partner_Contacts","Sold","8363.466972314105","100",,,"722.231.0371","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £8363","Orlo.Stoltenberg@yahoo.com",,,"7772","false",,"2",,,,"2025-08-11 11:33:33.638",,
"8160","Whitney Kuvalis","Dynamic Intranet Assistant","2025-08-08 11:14:20.711","2025-08-05 13:53:54.959","Adel Mhiri","Leading Edge Marketing","Partner_Contacts","Sold","3107.385749991323","100",,,"1-522-707-0698","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £3107","Lilyan_Franey90@gmail.com",,,"7772","false",,"3",,,,"2025-08-08 09:25:09.973",,
"8161","Martha Wiegand III","Forward Infrastructure Planner","2025-08-08 10:11:45.137","2025-08-05 13:53:54.971","Adel Mhiri","Media Partners Ltd","Partner_Contacts","Sold","7794.325657717896","100",,,"(746) 943-0729 x53449","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £7794","Trever4@yahoo.com",,,"7772","false",,"4",,,,"2025-08-11 16:46:34.973",,
"8162","Olga Welch","Forward Tactics Executive","2025-08-08 09:39:51.379","2025-08-08 09:39:51.379","Adel Mhiri","Outstanding Results","Partner_Contacts","Not Responsive",,"20",,,"943-588-4490 x6989","Partner from Global Systems Inc (Technology) network. No response after multiple attempts.","Wilhelmine.Braun92@gmail.com",,,"7772","false",,"5",,,,,,
"8163","Misty O'Kon","Corporate Solutions Associate","2025-08-11 14:24:05.995","2025-08-11 14:24:05.995","Adel Mhiri","Marketing Pro Services","Partner_Contacts","Follow-up Required",,"20",,,"936-673-3634","Partner from Global Systems Inc (Technology) network. Showed initial interest, follow-up scheduled.","Reyna.Kunde71@hotmail.com",,,"7772","false",,"6",,,,,,
"8164","Shaun Kshlerin-Smith","Direct Quality Associate","2025-08-11 12:57:46.438","2025-08-11 12:57:46.438","Adel Mhiri","Results Focused","Partner_Contacts","Follow-up Required",,"20",,,"(993) 699-9352 x2619","Partner from Global Systems Inc (Technology) network. Showed initial interest, follow-up scheduled.","Gino68@gmail.com",,,"7772","false",,"7",,,,,,
"8165","Forrest Larson","Lead Paradigm Analyst","2025-08-08 12:06:15.5","2025-08-08 12:06:15.5","Adel Mhiri","Best Practice Partners","Partner_Contacts","Proposal Sent",,"80",,,"(476) 728-0219 x6219","Partner from Global Systems Inc (Technology) network. Growth Package proposal sent, awaiting response.","Alessia_Jacobi@hotmail.com",,,"7772","false",,"8",,,,,,
"8166","Sheldon Grady-Murazik","Product Response Designer","2025-08-08 14:57:16.546","2025-08-08 14:57:16.546","Adel Mhiri","Best Practice Partners","Partner_Contacts","Not Responsive",,"20",,,"499-269-3298 x96729","Partner from Global Systems Inc (Technology) network. No response after multiple attempts.","Helen47@gmail.com",,,"7772","false",,"9",,,,,,
"8167","Lana Balistreri","International Research Consultant","2025-08-08 12:19:25.321","2025-08-08 12:19:25.321","Adel Mhiri","Innovation Studios","Partner_Contacts","Not Responsive",,"20",,,"915.589.1325 x985","Partner from Global Systems Inc (Technology) network. No response after multiple attempts.","Kariane_Nicolas10@hotmail.com",,,"7772","false",,"10",,,,,,
"8168","Alice Renner","Global Functionality Specialist","2025-08-11 14:34:05.675","2025-08-11 14:34:05.675","Adel Mhiri","Prime Digital","Partner_Contacts","Not Responsive",,"20",,,"371.956.4898","Partner from Global Systems Inc (Technology) network. No response after multiple attempts.","Daron8@hotmail.com",,,"7772","false",,"11",,,,,,
"8169","Sergio Runte","District Markets Strategist","2025-08-11 13:48:30.809","2025-08-11 13:48:30.809","Adel Mhiri","Best Practice Partners","Partner_Contacts","Follow-up Required",,"20",,,"998-720-9295 x12707","Partner from Global Systems Inc (Technology) network. Showed initial interest, follow-up scheduled.","Lenny.Ledner@gmail.com",,,"7772","false",,"12",,,,,,
"8170","Guadalupe Jacobs","Regional Assurance Designer","2025-08-11 14:29:38.88","2025-08-11 14:29:38.88","Adel Mhiri","Revenue Generators","Partner_Contacts","Follow-up Required",,"20",,,"1-832-592-4664 x9973","Partner from Global Systems Inc (Technology) network. Showed initial interest, follow-up scheduled.","Bart.Ward29@hotmail.com",,,"7772","false",,"13",,,,,,
"8171","Mr. Wayne Ledner","Future Program Manager","2025-08-11 10:21:25.662","2025-08-11 10:21:25.662","Adel Mhiri","Quality First Media","Partner_Contacts","Interested",,"60",,,"1-646-631-7572 x494","Partner from Global Systems Inc (Technology) network. Expressed interest in Professional Package.","Jeff_Pagac@yahoo.com",,,"7772","false",,"14",,,,,,
"8172","Jeffrey Jacobi","District Usability Coordinator","2025-08-08 13:31:25.011","2025-08-05 13:53:54.984","Stephen Vivian","Breakthrough Media","Partner_Contacts","Sold","6690.708824970507","100",,,"631-648-1016","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £6691","Carol65@yahoo.com",,,"7789","false",,"1",,,,"2025-08-11 10:54:10.754",,
"8173","Norma Mohr","Investor Functionality Architect","2025-08-11 11:52:23.573","2025-08-05 13:53:54.999","Stephen Vivian","Strategic Media Co","Partner_Contacts","Sold","9416.073862811743","100",,,"(627) 690-9426 x6550","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £9416","Joyce28@yahoo.com",,,"7789","false",,"2",,,,"2025-08-11 14:35:59.702",,
"8174","Joey Hyatt","Regional Integration Coordinator","2025-08-07 16:16:14.778","2025-08-05 13:53:55.012","Stephen Vivian","Top Tier Partners","Partner_Contacts","Sold","4259.790673327721","100",,,"(660) 540-0403","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £4260","Raymond42@gmail.com",,,"7789","false",,"3",,,,"2025-08-08 13:21:25.025",,
"8175","Leah Daugherty","Internal Group Specialist","2025-08-11 08:21:49.111","2025-08-11 08:21:49.111","Stephen Vivian","Superior Solutions","Partner_Contacts","Not Responsive",,"20",,,"885.328.5873","Partner from Strategic Partners (Marketing) network. No response after multiple attempts.","Anais3@gmail.com",,,"7789","false",,"4",,,,,,
"8176","Johnnie Mosciski","Lead Directives Executive","2025-08-11 14:29:12.864","2025-08-11 14:29:12.864","Stephen Vivian","Trusted Partners","Partner_Contacts","Proposal Sent",,"80",,,"(592) 556-6662 x39887","Partner from Strategic Partners (Marketing) network. Premium Package proposal sent, awaiting response.","Sanford.Williamson4@yahoo.com",,,"7789","false",,"5",,,,,,
"8177","Marian Carter","Future Tactics Designer","2025-08-08 15:25:47.61","2025-08-08 15:25:47.61","Stephen Vivian","Creative Agency Hub","Partner_Contacts","Follow-up Required",,"20",,,"855-263-0745 x841","Partner from Strategic Partners (Marketing) network. Showed initial interest, follow-up scheduled.","Alda_Simonis38@gmail.com",,,"7789","false",,"6",,,,,,
"8178","Tommy Hilll","Forward Mobility Administrator","2025-08-07 16:36:16.87","2025-08-07 16:36:16.87","Stephen Vivian","Leading Edge Marketing","Partner_Contacts","Interested",,"60",,,"863-681-4953 x697","Partner from Strategic Partners (Marketing) network. Expressed interest in Enterprise Solution.","Nicolette_Boehm@gmail.com",,,"7789","false",,"7",,,,,,
"8179","Jackie Nitzsche Sr.","Human Security Developer","2025-08-08 14:51:02.486","2025-08-08 14:51:02.486","Stephen Vivian","Premium Services","Partner_Contacts","Not Responsive",,"20",,,"1-906-887-5865 x892","Partner from Strategic Partners (Marketing) network. No response after multiple attempts.","Hollie45@hotmail.com",,,"7789","false",,"8",,,,,,
"8180","Angelina Ruecker-Sanford","Global Usability Strategist","2025-08-11 16:19:34.093","2025-08-11 16:19:34.093","Stephen Vivian","Innovation Studios","Partner_Contacts","Not Responsive",,"20",,,"1-570-216-3487 x425","Partner from Strategic Partners (Marketing) network. No response after multiple attempts.","Trace85@gmail.com",,,"7789","false",,"9",,,,,,
"8181","Veronica Rowe","Investor Research Producer","2025-08-11 09:21:06.573","2025-08-11 09:21:06.573","Stephen Vivian","Elite Digital","Partner_Contacts","Interested",,"60",,,"(683) 770-2288 x297","Partner from Strategic Partners (Marketing) network. Expressed interest in Growth Package.","Nyasia_Glover70@hotmail.com",,,"7789","false",,"10",,,,,,
"8182","Jo Heathcote","Chief Tactics Designer","2025-08-11 11:01:22.045","2025-08-05 13:53:55.029","Rupert Kay","Creative Agency Hub","Partner_Contacts","Sold","9534.974373152665","100",,,"1-343-502-5045 x84491","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £9535","Garrison2@hotmail.com",,,"7809","false",,"1",,,,"2025-08-13 12:09:56.703",,
"8183","Phil Nitzsche","Senior Tactics Assistant","2025-08-13 08:28:38.312","2025-08-05 13:53:55.043","Rupert Kay","Revenue Generators","Partner_Contacts","Sold","2878.860396839116","100",,,"550.820.0240","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £2879","Orie74@gmail.com",,,"7809","false",,"2",,,,"2025-08-14 09:13:31.54",,
"8184","Samantha Hickle","Investor Division Engineer","2025-08-14 11:57:47.095","2025-08-05 13:53:55.058","Rupert Kay","Strategic Media Co","Partner_Contacts","Sold","9427.602586266068","100",,,"310-345-4658 x9686","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £9428","Demond.Dare98@hotmail.com",,,"7809","false",,"3",,,,"2025-08-14 11:44:47.237",,
"8185","Amelia Fay","Chief Mobility Representative","2025-08-15 11:46:42.674","2025-08-15 11:46:42.674","Rupert Kay","Leading Edge Marketing","Partner_Contacts","Proposal Sent",,"80",,,"1-518-451-9773 x92593","Partner from NextGen Technologies (Marketing) network. Enterprise Solution proposal sent, awaiting response.","Tanya41@gmail.com",,,"7809","false",,"4",,,,,,
"8186","Beatrice Ruecker","Direct Functionality Strategist","2025-08-15 15:55:06.385","2025-08-15 15:55:06.385","Rupert Kay","Cutting Edge Solutions","Partner_Contacts","Proposal Sent",,"80",,,"1-864-428-2075 x64145","Partner from NextGen Technologies (Marketing) network. Professional Package proposal sent, awaiting response.","Gillian_Schowalter32@hotmail.com",,,"7809","false",,"5",,,,,,
"8187","Luther Kulas","Future Program Consultant","2025-08-11 11:37:41.138","2025-08-11 11:37:41.138","Rupert Kay","Peak Performance","Partner_Contacts","Follow-up Required",,"20",,,"492-979-4251","Partner from NextGen Technologies (Marketing) network. Showed initial interest, follow-up scheduled.","Lauryn1@gmail.com",,,"7809","false",,"6",,,,,,
"8188","Dora Pagac","Dynamic Accounts Associate","2025-08-18 13:21:38.759","2025-08-18 13:21:38.759","Rupert Kay","Forward Thinking Agency","Partner_Contacts","Follow-up Required",,"20",,,"1-313-721-2973","Partner from NextGen Technologies (Marketing) network. Showed initial interest, follow-up scheduled.","Gennaro29@yahoo.com",,,"7809","false",,"7",,,,,,
"8189","Joann Dibbert","Global Configuration Coordinator","2025-08-11 12:51:06.281","2025-08-11 12:51:06.281","Rupert Kay","Achievement Partners","Partner_Contacts","Interested",,"60",,,"1-485-788-3901 x64772","Partner from NextGen Technologies (Marketing) network. Expressed interest in Enterprise Solution.","Braden_Willms82@gmail.com",,,"7809","false",,"8",,,,,,
"8190","Frances Breitenberg","Investor Response Specialist","2025-08-13 08:16:35.035","2025-08-13 08:16:35.035","Rupert Kay","Industry Leaders","Partner_Contacts","Proposal Sent",,"80",,,"420-984-9731 x98824","Partner from NextGen Technologies (Marketing) network. Executive Package proposal sent, awaiting response.","Cale.Daniel@yahoo.com",,,"7809","false",,"9",,,,,,
"8191","Emilio Mitchell","Dynamic Markets Planner","2025-08-08 08:47:51.043","2025-08-08 08:47:51.043","Rupert Kay","Prime Digital","Partner_Contacts","Not Responsive",,"20",,,"866.912.8666","Partner from NextGen Technologies (Marketing) network. No response after multiple attempts.","Polly_Harris@hotmail.com",,,"7809","false",,"10",,,,,,
"8192","Pat Robel","Product Accounts Assistant","2025-08-14 09:33:52.221","2025-08-14 09:33:52.221","Rupert Kay","Performance Specialists","Partner_Contacts","Not Responsive",,"20",,,"893.745.6660 x184","Partner from NextGen Technologies (Marketing) network. No response after multiple attempts.","Madisyn67@hotmail.com",,,"7809","false",,"11",,,,,,
"8193","Evan Von","Customer Operations Officer","2025-08-12 10:11:19.58","2025-08-12 10:11:19.58","Rupert Kay","Leading Edge Marketing","Partner_Contacts","Not Responsive",,"20",,,"(562) 407-5697 x53018","Partner from NextGen Technologies (Marketing) network. No response after multiple attempts.","Roma.Kuhn1@gmail.com",,,"7809","false",,"12",,,,,,
"8194","Alex Bernier","Legacy Communications Developer","2025-08-11 13:29:06.244","2025-08-11 13:29:06.244","Rupert Kay","Quality First Media","Partner_Contacts","Not Responsive",,"20",,,"761.557.2994 x117","Partner from NextGen Technologies (Marketing) network. No response after multiple attempts.","Sandra_Boyle@hotmail.com",,,"7809","false",,"13",,,,,,
"8195","Abel Rippin III","Corporate Infrastructure Producer","2025-07-24 10:52:12.735","2025-07-24 10:52:12.735","Naeem Patel","Trusted Partners","Partner_Contacts","Contacted",,"10",,,"998-378-4613 x3663","Partner from Digital Innovations Ltd (Technology) list. Initial contact made, building relationship.","Celestine.Carter77@hotmail.com",,,"6574","false",,"1",,,,,,
"8196","Annette Abshire","Regional Quality Administrator","2025-07-24 16:41:12.735","2025-07-24 16:41:12.735","Naeem Patel","Superior Solutions","Partner_Contacts","Follow-up Required",,"30",,,"660.674.7381 x4868","Partner from Digital Innovations Ltd (Technology) list. Good initial response, scheduling follow-up.","Eudora99@gmail.com",,,"6574","false",,"2",,,,,,
"8197","Tommie MacGyver","Dynamic Research Executive","2025-07-24 08:01:12.735","2025-07-24 08:01:12.735","Naeem Patel","Growth Marketing","Partner_Contacts","Contacted",,"10",,,"1-977-702-4266 x0496","Partner from Digital Innovations Ltd (Technology) list. Initial contact made, building relationship.","Blair.Heathcote@gmail.com",,,"6574","false",,"3",,,,,,
"8198","Bryant Sipes","Regional Paradigm Developer","2025-07-24 08:53:12.735","2025-07-24 08:53:12.735","Naeem Patel","Creative Agency Hub","Partner_Contacts","Follow-up Required",,"30",,,"255.758.0951 x03667","Partner from Digital Innovations Ltd (Technology) list. Good initial response, scheduling follow-up.","Maye_Dibbert@gmail.com",,,"6574","false",,"4",,,,,,
"8199","Dr. Barry Halvorson Sr.","Dynamic Tactics Agent","2025-07-24 10:10:12.735","2025-07-24 10:10:12.735","Naeem Patel","Premier Marketing","Partner_Contacts","Follow-up Required",,"30",,,"1-436-450-6831 x01708","Partner from Digital Innovations Ltd (Technology) list. Good initial response, scheduling follow-up.","Americo.Fritsch97@gmail.com",,,"6574","false",,"5",,,,,,
"8200","Martin Maggio","Customer Paradigm Architect","2025-07-24 09:45:12.735","2025-07-24 09:45:12.735","Naeem Patel","Reliable Marketing","Partner_Contacts","Interested",,"40","2025-08-19 09:45:12.735",,"1-884-812-2294 x803","Partner from Digital Innovations Ltd (Technology) list. Showing interest in Starter Package services.","Adriana_Cormier@gmail.com",,,"6574","false",,"6",,,,,,
"8201","Alan Connelly","District Division Manager","2025-07-24 11:45:12.735","2025-07-24 11:45:12.735","Naeem Patel","Prime Digital","Partner_Contacts","Contacted",,"10",,,"1-674-941-5503","Partner from Digital Innovations Ltd (Technology) list. Initial contact made, building relationship.","Ozella.Labadie@hotmail.com",,,"6574","false",,"7",,,,,,
"8202","Donnie Lockman","Forward Functionality Orchestrator","2025-07-24 16:38:12.735","2025-07-24 16:38:12.735","Naeem Patel","Marketing Pro Services","Partner_Contacts","Not Responsive",,"10",,,"451.774.0720 x50070","Partner from Digital Innovations Ltd (Technology) list. No response to initial outreach.","Esther12@yahoo.com",,,"6574","false",,"8",,,,,,
"8203","Max Daugherty","National Assurance Administrator","2025-07-29 16:57:23.316","2025-08-05 13:53:55.067","Naeem Patel","Outstanding Results","Partner_Contacts","Sold","6753.773403986013","100",,,"1-399-305-0703 x95109","[05/08/2025] Deal_Closed: Deal closed: Partner Package - £6754","Ricardo.Gutkowski60@hotmail.com",,,"6575","false",,"1",,,,"2025-07-29 08:47:32.15",,
